#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="All.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior">
#            <tree id="tree.t:Species">
#                <taxonset id="allTaxa" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="AUE7_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="AUE7_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="ISA8_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="ISA8_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="ISB3_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="ISB3_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="IVE8_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="IVE8_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="IZC5_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="IZC5_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JBD6_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JBD6_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JUH9_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JUH9_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JWG9_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JWG9_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JWH2_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JWH2_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JWH4_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JWH4_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JWH6_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="JWH6_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="KFD2_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="KFD2_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="KHA7_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="KHA7_B" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="LJC9_A" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="LJC9_B" spec="beast.evolution.alignment.Taxon"/>
#                </taxonset>
#            </tree>
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="IZC5_A"/>
#                <taxon idref="IZC5_B"/>
#                <taxon idref="AUE7_A"/>
#                <taxon idref="AUE7_B"/>
#                <taxon idref="JBD6_A"/>
#                <taxon idref="JBD6_B"/>
#                <taxon idref="JUH9_A"/>
#                <taxon idref="JUH9_B"/>
#                <taxon idref="LJC9_A"/>
#                <taxon idref="LJC9_B"/>
#                <taxon idref="KHA7_A"/>
#                <taxon idref="KHA7_B"/>
#                <taxon idref="IVE8_A"/>
#                <taxon idref="IVE8_B"/>
#                <taxon idref="JWH2_A"/>
#                <taxon idref="JWH2_B"/>
#                <taxon idref="JWG9_A"/>
#                <taxon idref="JWG9_B"/>
#                <taxon idref="JWH4_A"/>
#                <taxon idref="JWH4_B"/>
#                <taxon idref="JWH6_A"/>
#                <taxon idref="JWH6_B"/>
#                <taxon idref="ISB3_A"/>
#                <taxon idref="ISB3_B"/>
#                <taxon idref="ISA8_A"/>
#                <taxon idref="ISA8_B"/>
#                <taxon idref="KFD2_A"/>
#                <taxon idref="KFD2_B"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter" name="M">6.2666</parameter>
#                <parameter estimate="false" id="RealParameter1" name="S">0.13</parameter>
#            </LogNormal>
#        </distribution>
#        <distribution id="Outgroup.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@tree.t:Species">
#            <taxonset id="Outgroup" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="IZC5_A"/>
#                <taxon idref="IZC5_B"/>
#            </taxonset>
#        </distribution>
#        <distribution id="Ingroup.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@tree.t:Species">
#            <taxonset id="Ingroup" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="AUE7_A"/>
#                <taxon idref="AUE7_B"/>
#                <taxon idref="JBD6_A"/>
#                <taxon idref="JBD6_B"/>
#                <taxon idref="JUH9_A"/>
#                <taxon idref="JUH9_B"/>
#                <taxon idref="LJC9_A"/>
#                <taxon idref="LJC9_B"/>
#                <taxon idref="KHA7_A"/>
#                <taxon idref="KHA7_B"/>
#                <taxon idref="IVE8_A"/>
#                <taxon idref="IVE8_B"/>
#                <taxon idref="JWH2_A"/>
#                <taxon idref="JWH2_B"/>
#                <taxon idref="JWG9_A"/>
#                <taxon idref="JWG9_B"/>
#                <taxon idref="JWH4_A"/>
#                <taxon idref="JWH4_B"/>
#                <taxon idref="JWH6_A"/>
#                <taxon idref="JWH6_B"/>
#                <taxon idref="ISB3_A"/>
#                <taxon idref="ISB3_B"/>
#                <taxon idref="ISA8_A"/>
#                <taxon idref="ISA8_B"/>
#                <taxon idref="KFD2_A"/>
#                <taxon idref="KFD2_B"/>
#            </taxonset>
#        </distribution>
#        <distribution id="yuleModel.t:Species" spec="beast.evolution.speciation.YuleModel" tree="@tree.t:Species">
#            <parameter id="birthRate.t:Species" name="birthDiffRate">0.01</parameter>
#        </distribution>
#        <prior id="birthRatePrior" name="distribution" x="@birthRate.t:Species">
#            <Exponential id="Exponential" name="distr">
#                <parameter id="RealParameter2" lower="0.0" name="mean" upper="0.0">0.1</parameter>
#            </Exponential>
#        </prior>
#        <prior id="MutationRatePrior.s:NC_031969_02066951_02116950" name="distribution">
#            <parameter id="mutationRate.s:NC_031969_02066951_02116950" name="x">1.0</parameter>
#            <OneOnX id="OneOnX" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:NC_031969_02066951_02116950" name="distribution">
#            <parameter id="kappa.s:NC_031969_02066951_02116950" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel1" name="distr">
#                <parameter id="RealParameter3" lower="0.0" name="M" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter4" lower="0.0" name="S" upper="0.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood:NC_031969_02066951_02116950" spec="beast.evolution.likelihood.TreeLikelihood" tree="@tree.t:Species">
#            <siteModel id="SiteModel.s:NC_031969_02066951_02116950" mutationRate="@mutationRate.s:NC_031969_02066951_02116950" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="RealParameter5" lower="0.0" name="proportionInvariant" upper="0.0">0.0</parameter>
#                <substModel id="hky.s:NC_031969_02066951_02116950" kappa="@kappa.s:NC_031969_02066951_02116950" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@NC_031969_02066951_02116950" id="freqs.s:NC_031969_02066951_02116950" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="strictClock.c:NC_031969_02066951_02116950" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter id="RealParameter6" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeHeight:Species	treeLikelihood:NC_031969_02066951_02116950	yuleModel.t:Species	birthRate.t:Species	mutationRate.s:NC_031969_02066951_02116950	kappa.s:NC_031969_02066951_02116950
0	-136391.52899690892	-136232.87588591353	-158.65311099540227	2.096208875030031	-136232.87588591353	-124.43610662699682	0.01	1.0	2.0
250	-63431.97282330516	-63291.49134858889	-140.48147471626947	3.389415080496085	-63291.49134858889	-130.78134430205736	0.00790850028876437	0.20719479963959453	3.8497378603876573
500	-40413.245900622445	-40311.84187928413	-101.40402133831475	5.039993640786133	-40311.84187928413	-101.05766386094422	0.024068994088176518	0.057714679748499004	7.4127858061113825
750	-32171.17674830205	-32082.008580183174	-89.16816811887618	5.804056161207233	-32082.008580183174	-89.17023792684108	0.037631302556683066	0.027795853755391866	14.633126614493023
1000	-28288.45800617231	-28215.48506506587	-72.97294110644063	6.359120874673398	-28215.48506506587	-73.95429373153414	0.06804804864230728	0.007940903508584646	14.633126614493023
1250	-26829.62068361033	-26773.959767220316	-55.66091639001414	7.548075665012303	-26773.959767220316	-57.25618627564826	0.13803229101113407	0.0023314171577386252	6.976528302597623
1500	-26559.93036396216	-26522.368532561613	-37.56183140054921	4.942062382223714	-26522.368532561613	-37.658728446781026	0.33372165951671834	0.0014612298971570692	6.976528302597623
1750	-26366.294597450316	-26330.976444107997	-35.31815334232103	5.7503672122657585	-26330.976444107997	-36.23315549329767	0.4664649678766086	0.001158366721044327	4.33297957867049
2000	-26268.098479337124	-26228.02429577622	-40.074183560905595	6.655434406026294	-26228.02429577622	-40.02515804593137	0.5732232044229951	8.767871237974794E-4	4.559992317890104
2250	-26013.28010293304	-25974.500402404767	-38.77970052827293	6.98048518265899	-25974.500402404767	-38.403189806693156	0.5765725626696355	8.640211230374959E-4	4.559992317890104
2500	-25999.437894640792	-25959.972093783956	-39.46580085683533	7.3626016087495145	-25959.972093783956	-38.145195245592355	0.6074417568501855	8.213307994292162E-4	5.205651751158255
2750	-25839.469551177746	-25799.522995789666	-39.946555388081556	6.943252428288264	-25799.522995789666	-38.76925292012742	0.6730821226926609	7.128790995885589E-4	4.800627193583334
3000	-25739.358420363835	-25704.43601713487	-34.92240322896282	6.276339800535006	-25704.43601713487	-33.19362630665534	0.7611215793915929	9.237452720187383E-4	4.369270393931814
3250	-25713.395987324486	-25674.82582632018	-38.57016100430607	7.08356697218091	-25674.82582632018	-39.10258342592944	0.4928093209749871	7.53445510698758E-4	4.369270393931814
3500	-25686.17544077141	-25647.332385383063	-38.8430553883465	6.276117351784779	-25647.332385383063	-37.46443838802201	0.7346440220091648	7.93936577722302E-4	4.593692551947037
3750	-25671.023117789788	-25637.72217513187	-33.3009426579191	5.851484328534044	-25637.72217513187	-32.354056871252865	0.6981855175708517	8.628987262762338E-4	3.9822657207430803
4000	-25656.217483803513	-25620.490321631893	-35.72716217162084	6.348051578211094	-25620.490321631893	-33.64270923151008	0.7721114998982815	8.866908773129843E-4	5.304132675484669
4250	-25642.54806043708	-25608.405150568742	-34.142909868338386	4.499211761504685	-25608.405150568742	-26.327935337887205	1.0484647957548956	0.001127589672432149	5.304132675484669
4500	-25642.430220620474	-25605.77095591436	-36.659264706114485	6.493449377186732	-25605.77095591436	-36.80018967561692	0.5899593843855101	7.755275586017071E-4	4.132842467710406
4750	-25636.63002300427	-25599.57944918973	-37.05057381454191	6.072143738558482	-25599.57944918973	-36.100971596972926	0.7128885283921023	7.525113450655207E-4	4.132842467710406
5000	-25632.723312373164	-25598.325620879128	-34.39769149403568	5.462900022106441	-25598.325620879128	-34.045916289315834	0.6111385349558376	7.913392513117719E-4	4.132842467710406
5250	-25650.38953829576	-25609.699620978095	-40.689917317663614	6.794318451505756	-25609.699620978095	-40.11915868793157	0.6331874319725787	6.837328555536199E-4	4.745615645735346
5500	-25647.390844653757	-25602.250059136637	-45.14078551712065	8.1029024701103	-25602.250059136637	-44.90009295918196	0.41108586426483334	5.981163261428833E-4	4.745615645735346
5750	-25642.768752475495	-25604.684731753678	-38.08402072181668	6.498258234422281	-25604.684731753678	-38.079967048177714	0.5965357842027119	6.982867092613863E-4	4.745615645735346
6000	-25632.35332046519	-25597.15582165273	-35.19749881246117	5.974397021926845	-25597.15582165273	-36.360345708586905	0.46880680248052226	8.597325073889531E-4	4.745615645735346
6250	-25626.39130098925	-25592.533279967804	-33.85802102144579	5.641678471617964	-25592.533279967804	-34.32669593860346	0.5101130066681739	9.577958239721118E-4	4.745615645735346
6500	-25638.50841103063	-25599.295486283416	-39.21292474721371	6.931201731886263	-25599.295486283416	-37.801392402089554	0.6944960420138944	7.734735319195409E-4	4.631762882427984
6750	-25637.595188536972	-25602.39620184342	-35.198986693552214	5.584282785727855	-25602.39620184342	-35.09975643426785	0.5826257855849	8.033964017724101E-4	4.631762882427984
7000	-25635.234950505273	-25595.32375717096	-39.91119333431224	6.958953970626533	-25595.32375717096	-39.5960649594421	0.5826662679481699	7.669987115140188E-4	4.631762882427984
7250	-25644.25689747829	-25595.362713112645	-48.894184365647895	8.052209864943963	-25595.362713112645	-47.06292294544143	0.6046746864631704	5.49322962340719E-4	4.214398740493621
7500	-25633.02583676039	-25597.14459579568	-35.88124096470936	5.816240131696465	-25597.14459579568	-37.23863164425487	0.45269780964673	7.517373757201695E-4	4.900582930815507
7750	-25632.933077776677	-25587.932172751636	-45.00090502504184	7.876746378242432	-25587.932172751636	-44.381572262974196	0.4941241730835814	5.709647564293042E-4	4.900582930815507
8000	-25620.045071833265	-25586.041180622226	-34.00389121103844	5.6409584437269515	-25586.041180622226	-33.60004143428252	0.5950581100626717	9.374684886848812E-4	4.900582930815507
8250	-25632.58583820237	-25588.93805903817	-43.64777916419833	8.490307497424627	-25588.93805903817	-41.69448451767552	0.4972173216538354	5.761574005217713E-4	4.900582930815507
8500	-25625.76055066927	-25587.702818730515	-38.05773193875746	7.0108618591802525	-25587.702818730515	-37.692907415529675	0.5690361086180221	8.233332284741599E-4	4.828212325544183
8750	-25624.28235231504	-25588.00800267878	-36.274349636260226	6.3163578875762925	-25588.00800267878	-36.88547470853689	0.5266344020396461	8.032635692780284E-4	4.828212325544183
9000	-25629.736231525374	-25588.866278810612	-40.869952714760224	7.437864376796859	-25588.866278810612	-39.950008227438225	0.5820662747284288	7.016686208482709E-4	4.828212325544183
9250	-25626.019422536483	-25589.889863278513	-36.12955925797025	6.174567681071842	-25589.889863278513	-34.07586694880811	0.7737302686506811	9.511074865217843E-4	5.022104229827616
9500	-25628.31232047681	-25590.774540318933	-37.537780157876014	6.463598395439306	-25590.774540318933	-37.84639326038745	0.5977193750009725	6.788814729098919E-4	3.825103117739981
9750	-25627.7847755228	-25588.03533926497	-39.74943625782734	7.336835217159751	-25588.03533926497	-38.8669687281406	0.5844195880795944	6.81749442788289E-4	5.267169664547889
10000	-25624.188085441892	-25590.05681081688	-34.13127462500961	5.746454318057146	-25590.05681081688	-32.444445240910746	0.7089816657959986	9.571851984947991E-4	5.641700284345234
10250	-25627.36821913804	-25590.313805836577	-37.054413301464024	6.612748009192172	-25590.313805836577	-37.23151468045864	0.5537743361676979	7.12356404543019E-4	5.299929508506507
10500	-25630.786794165684	-25590.147510610943	-40.639283554742356	6.903162784700872	-25590.147510610943	-42.216107255327316	0.37218890156393114	7.349616406170446E-4	5.791157498694945
10750	-25627.19308829386	-25586.25846721269	-40.93462108117193	7.2191490365450095	-25586.25846721269	-42.06628625883948	0.4277586280282654	6.681872511909654E-4	4.351864337184649
11000	-25625.28555152489	-25586.36004871266	-38.92550281222735	7.410318968831138	-25586.36004871266	-38.26477832457817	0.5685571737271148	7.283887810046085E-4	4.418624235464389
11250	-25626.70117507665	-25588.12713693144	-38.574038145209016	6.741360640918105	-25588.12713693144	-39.4329900946191	0.48848688721319866	7.230361914734781E-4	4.776328514363832
